target,num1,num2
1,0.8047169314794976,-0.34979921539188125
1,0.8527484705742913,-0.8283156502165506
0,-0.6676872919350705,-0.8917323261422714
0,0.16324400572267767,1.172451227346323
1,-0.8307519568543374,-0.08452148800245243
1,2.3458080738406677,0.7869443810905431
0,-0.7041395622801669,-1.297363846342752
0,-0.4530744436687142,-1.9381681078391828
0,-1.0658380219633747,-1.0490912309999634
1,-0.3461212751731734,1.146626967509505
0,-0.005876026696904225,1.0680774398324595
1,0.7677891353446865,0.3320386078520851
0,-0.6104866460656994,-0.8021701501599596
0,-0.1857739586715857,-0.1308026415658544
0,-1.416489366414042,-0.29776047979893233
1,-0.8274022267661552,-0.34497334609531666
1,2.755807558275951,-2.506069837315632
1,1.0412431916947957,-0.857926385962197
1,-0.7814240416773149,-0.19010887568223522
1,-1.3373972415282913,1.5164277898120941
0,-0.9755828305996581,0.16074305913174441
0,-0.02169085951373511,1.4008882862628078
0,0.034727788359190326,-0.39370690875944603
1,-0.7443606009308561,-0.2526885812478079
1,-1.2865744667376442,-3.899421730054339
1,1.4223785052484463,0.463330339207019
1,0.4516854512950959,0.5470956613393337
1,-0.3745680195679353,1.763759069559374
1,-0.22066120781608659,-0.48676121079282914
0,-0.5295304591256691,0.09415415619704649
0,-2.9360454460171126,-0.7055279547210833
1,0.1156618270926259,-1.1762570649202813
0,-1.070544409695766,-0.7131079667369583
1,-1.0026842990328195,-0.3449985240857874
1,-0.6402624053903738,1.3554380286698136
1,0.7323017147112972,0.0022116025733781067
0,-1.170530808407683,-0.7905448096678757
0,-1.434281459674122,0.14187782824173303
1,0.6398520751723783,0.21757135556003437
1,0.7543689046395509,-0.6762320559749608
0,-0.958933707794222,1.1432336266295944
1,0.5623976772929592,-1.88834889097665
0,-0.2916324304147521,-0.21354462808298652
1,0.3012921765535601,0.6650660656292455
