field_id,elevation,rainfall,min_temperature_c,max_temperature_c,ph,pollution_level,plot_size,annual_yield,crop_type
5009,733.56506,1289.6,-3.5,31.2,5.0857744,0.7053322,4.4,2.28824520111084,tea
5551,346.312,1768.3,-6.5,33.7,5.5633206,9.226545e-05,13.9,6.519255638122559,banana
5561,782.91455,537.1,-3.7,30.8,5.3283477,0.30745217,2.8,1.7078194618225098,potato
3586,723.218,1528.6,-3.5,29.4,5.301358,0.069809176,4.7,2.2516069412231445,cassava
2687,393.08252,1674.7,-6.1,33.4,6.8855996,0.19716616,0.5,0.24312640726566315,wheat
1933,462.84045,1604.9,-5.6,32.4,6.1805434,0.054587167,7.4,3.6771581172943115,coffee
1605,712.45154,499.3,-4.4,29.3,5.1895876,0.14528406,0.6,0.28195619583129883,wheat
2043,462.55408,1835.0,-5.4,32.1,6.725604,0.025501147,5.0,2.6114699840545654,wheat
1208,526.04126,1116.7,-5.3,33.9,5.0965853,0.18974528,1.4,0.6705988645553589,banana
1204,759.0634,1341.1,-3.2,29.1,5.412412,0.029061968,2.0,0.9701920747756958,coffee
1610,836.1712,1536.9,-2.3,29.5,5.2414217,0.086593136,1.3,0.6282054781913757,cassava
4387,746.04333,1364.2,-3.3,30.9,5.2733026,0.017571703,9.5,4.8866376876831055,cassava
2053,750.17285,1469.5,-3.1,29.7,3.722679,0.10504942,0.5,0.3006991744041443,tea
3090,386.84885,1344.0,-6.6,31.5,6.6180687,0.061390623,4.0,2.416700601577759,rice
1211,636.9009,1190.6,-4.4,28.8,5.3613024,0.21620977,11.7,6.466514587402344,wheat
2095,929.27606,1298.6,-1.7,30.0,5.369573,0.06946489,3.5,2.1402039527893066,tea
2471,754.902,540.1,-4.0,30.6,5.9023757,0.31103888,1.7,0.9973877668380737,potato
3766,723.0279,1358.4,-3.9,27.8,3.8773267,0.11071732,1.9,1.1600650548934937,tea
3389,373.4004,1696.1,-6.4,33.3,5.554631,0.09718296,11.0,4.911615371704102,banana
5023,637.3801,1986.7,-3.7,32.2,5.2970304,0.3282618,2.1,1.7172439098358154,tea
934,695.37177,438.5,-4.6,31.5,6.437052,0.32968673,4.9,2.4159774780273438,maize
4732,424.03534,1847.7,-5.8,32.5,6.2020297,0.00018646952,2.1,1.1550761461257935,coffee
1660,883.55865,624.4,-2.7,28.8,5.383687,0.28349182,11.3,6.174800872802734,wheat
4198,599.60376,714.6,-5.2,35.1,5.2758784,0.15599322,4.5,2.7381978034973145,wheat
4624,794.2216,1390.0,-2.8,28.9,4.3040066,0.038942676,4.1,2.698961019515991,tea
935,876.34204,1583.2,-1.9,28.3,3.7216115,0.09056648,0.5,0.2843594551086426,tea
3192,812.1211,1152.6,-2.9,31.2,6.7962327,0.08437328,2.5,1.01166570186615,coffee
430,748.4479,2125.3,-2.6,30.2,4.0283036,0.35838383,7.7,4.787339210510254,tea
95,459.43204,1370.1,-5.8,32.7,5.710719,0.102990344,1.8,0.9174566864967346,cassava
4808,298.87646,1510.3,-7.2,34.4,5.7358074,7.851592e-07,12.1,5.595394611358643,wheat
5231,490.64157,345.7,-6.5,31.7,4.5600905,0.03966841,1.2,0.6772705316543579,potato
1812,739.653,1778.0,-3.0,29.4,5.5867147,0.050653975,6.6,4.136367321014404,banana
3011,508.23248,651.0,-6.1,30.7,4.82164,0.21286632,3.3,1.7413612604141235,maize
826,902.3298,715.8,-2.5,29.5,5.900528,0.118907645,1.9,1.1966261863708496,maize
4488,679.2073,1221.5,-4.0,29.7,5.596,0.05281878,1.2,0.5778235197067261,wheat
126,602.4487,665.4,-5.2,29.4,5.574501,0.20164777,1.5,1.0159616470336914,potato
3956,629.52826,372.0,-5.2,30.3,4.9108553,0.2689053,0.7,0.38811206817626953,wheat
5373,641.57745,989.7,-4.6,30.5,5.119276,0.26683295,1.9,1.0127652883529663,potato
3633,703.1665,1430.1,-3.6,31.2,4.5543957,0.09461924,4.1,1.6184203624725342,cassava
4568,854.3963,878.3,-2.7,31.9,6.193514,0.2759514,14.299999,7.719409018754959,wheat
4917,603.14307,626.0,-5.3,32.1,6.497485,0.28710285,3.9,2.617767572402954,maize
2286,662.44806,837.0,-4.5,29.3,5.8024373,0.22661167,1.0,0.5694646239280701,potato
2020,282.8629,369.2,-8.4,34.4,5.0348186,0.007988956,1.9,1.0293041467666626,wheat
945,696.01654,1748.3,-3.4,30.4,4.924488,0.12405556,4.7,3.962329149246216,tea
648,830.35297,587.5,-3.2,29.1,4.999229,0.25505474,1.1,0.6645984649658203,potato
4976,668.1739,937.6,-4.4,33.1,5.9319234,0.64421946,3.5,1.0040900707244873,coffee
3399,663.6783,840.4,-4.5,31.6,4.8966804,0.2362916,2.7,1.4424335956573486,potato
3096,703.1617,820.1,-4.2,32.7,5.6791573,0.263422,7.3,4.243013381958008,potato
2155,591.82074,1088.0,-4.9,30.7,5.1290903,0.9161029,4.0,1.9390807151794434,potato
2143,668.99396,1500.9,-3.9,29.9,5.1685395,0.0117349485,2.5,1.9680044651031494,tea
443,694.6692,1844.1,-3.4,32.9,5.59417,0.11656477,2.6,1.639161229133606,banana
3702,262.37576,1349.3,-7.7,34.4,4.431825,5.1792988e-08,6.8,2.2265853881835938,banana
2406,343.05075,1715.0,-6.6,32.8,5.5161104,0.025911456,12.2,7.198206901550293,rice
1458,281.0364,1693.0,-7.2,33.5,6.1824512,0.011364196,2.8,1.6254435777664185,rice
783,521.5132,1109.7,-5.7,31.2,6.3013363,0.8559438,4.9,1.5085365772247314,coffee
1504,728.50226,1542.5,-3.3,29.5,5.274553,0.07754962,1.1,0.530712902545929,banana
2332,738.1334,489.4,-4.1,29.9,5.5219393,0.3515604,0.6,0.2557455599308014,maize
2006,604.38135,907.1,-5.0,31.3,5.308024,0.11366974,8.8,5.20822811126709,wheat
1773,741.7553,1847.0,-2.9,29.1,5.5033064,0.16517948,12.3,7.438521385192871,banana
3610,709.53156,461.8,-4.4,28.8,6.282622,0.30184028,0.8,0.4424442648887634,wheat
4812,789.2063,609.3,-3.6,30.1,6.3867903,0.2613406,1.2,0.7194646596908569,wheat
1364,666.98236,545.2,-4.9,29.8,6.247014,0.22207868,3.9,2.234776735305786,wheat
333,577.2653,385.2,-5.7,29.8,5.316829,0.12238561,1.8,1.1857308149337769,potato
3911,537.2899,1008.8,-5.5,29.4,5.529204,0.91493505,2.2,0.8992446660995483,wheat
3713,662.20825,879.8,-4.5,30.2,4.930592,0.4986107,4.1,1.8912138938903809,cassava
4724,758.492,2093.2,-2.5,31.9,3.9977865,0.27022794,1.4,0.9044495820999146,tea
4756,799.6236,1795.6,-2.4,27.5,4.057018,0.16492145,0.7,0.5040751099586487,tea
4166,636.2264,434.0,-5.1,32.1,4.6841264,0.15045144,0.7,0.421115517616272,potato
4064,461.33395,1959.5,-5.3,30.9,5.817232,0.03860227,1.2,0.6638941764831543,coffee
4367,367.62817,1849.9,-6.3,32.7,6.3616643,0.14700255,0.7,0.34716522693634033,wheat
3851,811.4883,557.4,-3.4,27.4,5.491358,0.26695547,6.8,4.275146007537842,potato
1184,420.35373,1578.4,-6.0,31.2,5.29964,0.07716641,1.1,0.6852402687072754,rice
5015,569.68024,1404.6,-4.9,31.4,4.2222395,0.02153608,11.4,3.9469194412231445,cassava
318,713.039,1138.0,-3.7,30.6,5.7744102,0.13516618,4.1,1.9643253087997437,wheat
60,909.26044,1405.4,-1.8,31.0,5.366401,0.06312867,2.7,1.2086502313613892,coffee
2315,223.0227,1577.2,-7.8,33.6,5.6389747,0.0011498283,3.1,1.3660972118377686,wheat
3470,837.18915,1102.1,-2.7,27.7,5.471494,0.14127533,4.1,1.9834951162338257,wheat
4398,562.13806,326.6,-5.9,30.6,4.5880423,0.22816159,1.0,0.5515630841255188,potato
2004,660.7559,517.4,-4.9,31.2,6.322026,0.44607568,11.4,5.393375873565674,maize
5432,322.6378,1721.7,-6.8,32.4,7.3319087,0.007117169,4.5,1.5684738159179688,banana
2674,680.0387,1903.7,-3.5,30.5,4.6802125,0.21241336,4.2,2.082596778869629,banana
2373,626.92004,758.8,-4.9,28.3,4.9069786,0.12936145,10.3,6.521148204803467,potato
3073,100.13457,1510.0,-9.0,34.6,7.316254,0.00017874115,2.7,1.2747223377227783,wheat
2965,485.76596,225.6,-6.7,29.4,4.9149847,0.17477678,1.3,0.7494834065437317,potato
175,832.8712,1337.3,-2.5,32.2,4.037739,0.6335292,3.6,1.4794963598251343,tea
4549,675.9259,1247.2,-4.0,31.3,4.0996723,0.029465929,4.2,2.761793375015259,tea
541,313.19266,1533.5,-6.8,32.5,6.559098,1.5673255e-07,1.6,0.6253641247749329,banana
5505,882.0909,684.1,-2.7,30.5,5.027075,0.24396946,5.0,2.2986888885498047,tea
2093,600.6866,608.0,-5.3,31.1,4.767423,0.049611043,2.0,1.2859371900558472,potato
4487,601.47534,1033.6,-4.9,31.1,4.9237003,0.9124493,4.4,2.1709797382354736,cassava
4728,720.31165,2204.5,-2.8,31.5,4.006024,0.34658194,2.0,1.2316621541976929,tea
4782,505.30185,290.5,-6.4,32.2,6.241409,0.16141348,4.8,2.8893773555755615,maize
824,638.84985,1188.7,-4.5,30.4,5.027001,0.20713274,3.8,1.8783204555511475,cassava
404,380.71686,1786.7,-6.2,32.0,7.108012,0.13093889,1.7,0.6607757806777954,banana
4186,770.156,2148.9,-2.2,30.6,5.3721676,0.34907925,2.0,1.1518409252166748,coffee
4595,661.1981,921.2,-4.5,30.4,5.6822324,0.5932246,3.7,1.3702040910720825,wheat
4146,403.9223,1705.2,-6.0,33.4,5.892485,0.11936777,12.9,6.188166618347168,banana
5497,721.34326,1072.2,-3.8,28.9,5.7653337,0.8353908,11.6,5.965832233428955,cassava
2712,316.45935,1704.9,-6.9,32.8,6.850052,0.032659736,0.9,0.4473543167114258,wheat
972,723.325,474.6,-4.3,30.3,6.2561455,0.30445275,2.6,1.3240468502044678,maize
916,703.14374,1897.9,-3.2,30.5,5.932919,0.17305723,10.9,6.833768844604492,coffee
2014,469.02,1541.0,-5.7,29.6,6.8914,0.0358057,1.8,0.9549229741096497,wheat
3984,905.18555,1124.2,-2.1,26.1,6.037767,0.41061202,1.2,0.3898064196109772,coffee
4483,568.40625,396.7,-5.8,31.5,6.608947,0.063766636,2.5,1.6163750886917114,maize
804,466.16754,1673.1,-5.5,32.3,6.645575,0.2869658,5.0,2.0305984020233154,banana
4416,580.9582,1237.1,-4.9,33.3,4.2050166,0.16333736,13.1,4.8774800300598145,cassava
547,812.91626,644.8,-3.3,30.3,6.41653,0.24915288,12.5,7.272523403167725,maize
4298,852.2843,1428.6,-2.3,32.4,4.484499,0.18174954,1.8,0.7652153968811035,cassava
3236,605.18964,1091.0,-4.8,32.9,5.014331,0.404911,13.7,6.687659740447998,wheat
3686,736.73376,1355.7,-3.4,30.2,4.5104756,0.019025078,2.1,0.9114556908607483,cassava
2413,520.282,1480.7,-5.2,30.1,4.7126365,0.009564733,10.4,3.995220184326172,cassava
2499,920.44775,1327.1,-1.7,28.2,4.493361,0.072317645,12.9,7.719409018754959,tea
4071,764.915,1138.7,-3.3,32.7,4.5115137,0.83979475,1.7,0.556940495967865,tea
5191,600.01056,1089.7,-4.9,30.6,5.5303054,0.063405246,1.1,0.7047513127326965,potato
3390,682.67737,798.1,-4.4,30.3,5.847997,0.2711456,1.9,1.077263593673706,potato
2993,873.91547,829.6,-2.6,28.5,4.8621087,0.24957559,2.6,1.3247767686843872,potato
3240,442.32376,1385.7,-5.9,30.9,6.430876,0.007092521,0.6,0.3381757140159607,wheat
2662,746.32446,1346.9,-3.3,31.4,5.5140514,0.028306155,4.9,2.6288576126098633,cassava
4148,590.2136,437.9,-5.5,32.0,6.3769116,0.098787144,0.8,0.47499436140060425,potato
2000,655.00037,1639.1,-3.9,32.5,4.864779,0.15870364,8.0,2.9582302570343018,cassava
5516,350.17694,1823.8,-6.5,35.8,6.0185366,0.23243509,2.6,1.3947322368621826,coffee
1003,711.1138,1182.1,-3.8,27.5,5.3932004,0.9076495,0.7,0.17485743761062622,wheat
3493,641.5185,1303.4,-4.3,29.9,4.64523,0.87760407,1.6,0.8526409268379211,tea
5476,857.2982,639.7,-2.9,28.9,5.2763805,0.16674912,4.6,2.512282371520996,maize
1967,787.12054,1473.5,-2.8,29.5,4.3805003,0.0549982,5.1,1.9503668546676636,cassava
4849,790.723,621.2,-3.6,29.4,4.502573,0.05696887,1.6,0.897644579410553,potato
1074,669.39624,802.0,-4.5,27.7,5.222162,0.13726065,0.6,0.3184402287006378,cassava
1797,795.66144,697.1,-3.4,30.9,5.287727,0.20700791,0.7,0.43430474400520325,potato
3729,821.20056,608.0,-3.3,32.8,6.2130966,0.16652457,14.299999,7.719409018754959,maize
4332,391.16443,1643.9,-6.5,33.9,6.024238,0.00010663985,4.5,2.1329264640808105,banana
401,635.8302,1082.5,-4.5,34.0,5.916493,0.053673405,12.1,5.857420921325684,coffee
5267,726.4972,625.1,-4.1,31.0,6.316043,0.4272489,1.1,0.5685831308364868,maize
3189,711.23914,491.3,-4.4,28.6,4.9535756,0.16314945,2.7,1.5616652965545654,potato
366,625.9631,1127.9,-4.6,29.6,6.6509223,0.2555448,2.6,1.5371737480163574,maize
3061,731.8739,883.3,-3.8,29.0,5.3933024,0.36817604,0.9,0.37670913338661194,wheat
2485,754.4395,760.6,-3.8,29.7,5.3512692,0.2643816,1.7,1.018561601638794,potato
490,389.38843,1806.2,-6.1,32.2,6.216653,0.0029847615,9.9,6.0653252601623535,rice
846,714.7195,831.7,-4.0,28.5,6.4884334,0.36303577,4.6,2.4499025344848633,wheat
2831,291.20154,1724.7,-7.2,32.9,5.790368,0.29660833,0.8,0.42921027541160583,rice
3112,792.62036,569.2,-3.6,29.8,4.7920136,0.3086448,1.6,0.7079641819000244,wheat
3673,480.25378,1619.5,-5.4,30.9,5.2764406,0.20418358,1.7,0.7001510858535767,cassava
4380,620.51733,608.1,-5.1,28.3,6.1943507,0.23416258,3.2,2.303786516189575,wheat
1452,810.8162,1402.4,-2.7,30.8,5.414073,0.03534618,4.2,2.156942129135132,cassava
5614,597.5318,1906.7,-4.1,30.5,5.91985,0.30468932,0.8,0.3790397644042969,coffee
778,981.6874,880.8,-1.6,28.4,5.7863355,0.20655245,6.5,3.6455061435699463,wheat
3768,555.09955,1122.1,-5.2,28.4,6.432438,0.7834232,3.1,1.5866035223007202,wheat
194,667.496,1655.0,-3.7,30.5,4.331605,0.15871042,3.8,2.968855619430542,tea
4295,820.36334,1453.0,-2.5,29.6,4.9484634,0.05900068,7.9,5.538825988769531,tea
4390,785.38055,578.4,-3.6,30.0,5.1013618,0.2980727,5.6,3.3602447509765625,potato
2702,783.00726,2031.7,-2.3,31.3,4.507957,0.3003827,2.0,1.4517570734024048,tea
3283,717.1712,843.3,-4.0,31.8,6.0998893,0.34794787,3.5,1.697137475013733,maize
2077,688.7125,1480.7,-3.7,31.2,4.7605476,0.41381767,0.7,0.26743224263191223,cassava
1908,323.5896,1792.3,-6.7,33.7,6.399519,0.052854847,4.1,2.296210765838623,coffee
3856,651.7667,594.1,-4.8,28.8,5.404813,0.18458743,1.7,0.7574717402458191,maize
2459,734.9242,507.9,-4.2,30.2,5.64369,0.3094461,6.7,4.01168155670166,potato
4364,511.7637,2007.5,-4.8,31.7,6.717395,0.04101158,2.9,1.5025724172592163,wheat
2524,293.61716,1555.7,-7.2,32.4,7.3371387,1.3573125e-06,12.0,5.725810527801514,rice
5529,785.7696,1755.1,-2.6,28.6,5.071782,0.03280053,1.4,1.130522608757019,tea
523,849.68005,653.6,-3.0,27.5,5.302916,0.2514669,3.0,1.8418331146240234,potato
5118,378.88702,750.6,-7.2,32.8,5.7242894,0.81190324,0.6,0.29361215233802795,maize
5282,596.6748,845.2,-5.1,32.9,6.3505406,0.135672,9.2,6.522104263305664,wheat
3958,493.02084,1600.5,-5.4,33.3,6.7040987,0.023460077,2.7,1.4749681949615479,wheat
624,838.43396,777.8,-3.0,31.0,4.5357084,0.19706342,2.4,1.1782333850860596,tea
1927,902.12854,1364.5,-1.9,27.8,5.0776243,0.23132853,3.7,1.818472146987915,cassava
1326,374.59125,1822.8,-6.2,30.9,7.194282,0.29989335,1.6,0.6618508100509644,wheat
1414,534.3043,707.5,-5.8,31.6,6.227169,0.012651195,1.0,0.6220380663871765,potato
5570,784.0209,547.7,-3.7,28.3,5.457288,0.2683919,2.7,1.6800750494003296,potato
4867,772.6632,1768.4,-2.7,33.2,4.812251,0.13970159,1.7,1.3788429498672485,tea
1142,890.534,1265.0,-2.1,30.8,4.4301596,0.040937904,1.5,0.9126114249229431,tea
4027,686.7138,635.5,-4.5,30.5,4.7431846,0.050333496,1.4,0.6091334223747253,maize
1376,660.65173,1603.4,-3.8,28.8,4.3300867,1.3640891e-08,3.4,2.6489970684051514,tea
2925,698.7803,807.8,-4.2,31.3,6.6258492,0.19739293,2.1,1.0970797538757324,maize
4094,525.8007,563.4,-6.0,32.4,5.419373,0.064767554,2.4,1.3936442136764526,maize
4902,837.2648,1686.8,-2.2,31.2,5.0871735,0.3657359,3.7,1.516619086265564,cassava
2505,546.641,1751.7,-4.7,31.4,6.4538593,0.039914675,9.9,4.9325337409973145,coffee
2463,700.7473,1377.6,-3.7,32.0,5.498405,0.8845473,0.9,0.2693430185317993,banana
5245,962.65515,829.3,-1.8,29.7,6.4677353,0.055699587,1.6,0.9758901596069336,maize
5084,418.5077,1817.6,-5.8,31.2,6.892136,0.005762355,1.4,0.6214581727981567,banana
2408,178.15222,1603.8,-8.1,33.3,6.9814377,0.002263136,4.7,2.32393479347229,wheat
81,683.9345,1638.1,-3.6,31.8,4.4058332,9.936232e-09,0.9,0.3112602233886719,cassava
2136,754.914,556.7,-3.9,31.5,6.7459054,0.17234716,2.5,1.2810227870941162,potato
4574,236.7544,1604.6,-7.7,34.0,5.9730945,4.312602e-05,12.1,5.251094818115234,banana
880,913.35565,1282.8,-1.8,29.9,4.5709724,0.050159693,2.5,1.534407377243042,tea
1463,588.07635,1165.1,-4.9,30.7,5.5290236,0.34758973,2.7,1.6349846124649048,cassava
4844,696.022,1401.5,-3.7,29.9,4.338309,0.050773066,0.8,0.5705915689468384,tea
4120,658.2317,1420.9,-4.0,28.8,5.0166945,0.4153002,6.0,2.346015214920044,cassava
314,544.7251,1037.1,-5.3,33.7,6.458129,0.74693763,0.7,0.36923328042030334,wheat
1873,757.8065,515.4,-3.9,30.8,6.2423863,0.30945253,1.0,0.5641360282897949,wheat
5021,678.9786,2013.5,-3.3,31.8,5.650626,0.19325654,6.6,4.191997051239014,coffee
4762,662.8209,1865.0,-3.6,27.9,5.2689815,0.12052286,7.1,4.0721540451049805,banana
2232,424.11157,1447.4,-6.2,31.9,7.125081,0.073474444,2.5,0.8208073377609253,banana
5424,847.20715,1790.4,-2.0,27.5,4.7765718,0.1282654,1.7,1.3327981233596802,tea
640,747.2899,972.9,-3.8,32.0,6.058899,0.6779949,3.8,2.0102977752685547,cassava
2179,710.0359,1777.5,-3.3,31.2,4.557846,0.08221944,0.7,0.586715579032898,tea
234,603.406,1725.3,-4.2,31.0,5.559411,0.127775,4.3,2.1818325519561768,banana
4641,780.80206,762.0,-3.5,28.7,5.651252,0.4590529,7.4,3.2453861236572266,maize
1080,462.0987,1569.5,-5.7,34.1,5.202756,0.0795535,14.299999,7.719409018754959,rice
5145,377.96777,1414.1,-6.5,34.1,5.945713,0.051642865,4.4,2.849605083465576,rice
1095,697.30554,1835.2,-3.3,31.1,4.4107847,0.08445501,9.1,7.719409018754959,tea
4888,514.06445,1166.8,-5.6,30.7,5.637338,0.7451593,3.8,2.0967154502868652,cassava
